Gene,Half-life
YNL250W,82.894830017052
YMR224C,39.720071945612354
YDR369C,9.783844215639785
YCR092C,27.806859787392355
YNL082W,15.62577316947793
YOL090W,87.23134673738214
YDR097C,21.92078907568937
YMR167W,9.436059491982512
YAL051W,30.012226364092555
YOR363C,13.573721183608466
YAL021C,30.78626879300089
YFL028C,21.232204679763424
YDL160C,57.53135165671833
YGR092W,23.8349715995319
YJR122W,28.205034831453506
YKR036C,17.543495046837506
YIL106W,15.793754891005824
YMR043W,17.593428655383246
YMR042W,20.37859857873277
YDR173C,33.43114102855843
YML099C,15.391351948009389
YOL067C,21.611917632306884
YBL103C,22.16822939738552
YBR112C,27.81254463476535
YCR084C,18.44302870743692
YMR053C,49.95485051485811
YNL309W,23.170170712280946
YNL103W,36.57801144776044
YIR017C,587.6581906184161
YPL038W,19.63600555918343
YDR253C,22.3591698716335
YPL082C,26.98101740297326
YDR397C,8.433416861216255
YER159C,20.983550254538148
YJR094C,26.696885973215384
YDR207C,19.55778283516354
YLR451W,29.247258974369846
YHR193C,26.381098716795943
YPL037C,35.28413927893896
YPR072W,27.69586648135599
YCR093W,40.45751002223275
YIL038C,33.37597062849684
YDL165W,43.14940092739608
YER068W,21.364562562566583
YPL016W,34.74557898221811
YBR289W,41.34015647345653
YDR073W,24.580807063690226
YHL025W,43.91389367812318
YOR290C,47.032952612785586
YJL176C,26.010875153074803
YNR023W,45.154620241837144
YMR033W,25.735520379741956
YER001W,45.03060474662911
YLR182W,14.441480651896828
YDL056W,11.465186075659778
YML051W,37.13778999462174
YPL248C,84.97712589209631
YDR009W,28.277527885604595
YNL199C,62.285125165784734
YPL075W,20.06453171641218
YER148W,28.398913370679722
YDL140C,42.467505113665574
YJL140W,22.89468039456209
YOR151C,53.46623619042902
YIL021W,19.07090834754941
YOL005C,17.705279023439644
YDR404C,22.1493287415929
YLR418C,16.790537297687372
YOR174W,29.502086320976325
YLR071C,30.40125455867541
YPR168W,36.66142073332176
YDR308C,20.564037856022946
YOL051W,20.532613002232704
YNR010W,41.75694078531584
YBL093C,16.084607386202556
YNL236W,32.2868081315386
YMR112C,15.71720323355372
YER022W,24.323530384704117
YBR193C,8.070173819953242
YDL005C,12.801884787372416
YBR253W,18.68331817328962
YHR041C,22.694334247470888
YHR058C,16.471054880138755
YGL025C,30.35202975284064
YOL135C,10.239253218815545
YGR104C,35.01600492022039
YER179W,73.55367113170112
YPL129W,11.817993960442903
YPL011C,30.278112818893153
YML098W,19.65429963027688
YGR274C,30.119487879289537
YML015C,16.193149736467202
YMR227C,27.15623713194543
YCR042C,15.996222467826698
YDR086C,14.359463611198896
YLR378C,15.753652498795025
YER087C-A,24.438893811557374
YOR254C,12.18200560192255
YLR292C,12.347870878376094
YBR171W,20.607465640209874
YPL094C,15.213153449041839
YJL034W,34.06741309958179
YLL044W,18.583825360486063
YAR010C,53.509565269678625
YML039W,99.05567851336485
YML102C-A,45.56452286414628
YJR029W,60.8405461763811
YMR050C,102.51956401377576
YJR027W,50.95310532728907
YER138C,67.1418909771164
YIL015C-A,40.41217250641628
YAR009C,60.82006510522154
YML013C-A,34.69499314910998
YER160C,76.05301926134483
YBL005W-A,113.2364946738671
YKL060C,41.30247938649577
YKL152C,93.05610303174565
YJR009C,34.78972788312146
YGR192C,57.05829955566001
YLR044C,39.64728008703997
YHR174W,48.66648109658879
YJL052W,41.280571985048056
YGR254W,31.21333468367944
YLR339C,24.80385539872971
YCR013C,38.60288965417809
YGL102C,24.2337385580755
YKL153W,40.5769246299334
YCR012W,42.53063420146685
YLR062C,24.137639077920955
YKL056C,22.881935148255327
YKL096W-A,27.47873305267417
YLR134W,164.91575416287435
YOL086C,26.250856246839824
YLR076C,23.670732925866854
YDR417C,20.258821194535003
YDR134C,25.770981891168834
YLL024C,78.20431248431966
YNL209W,32.123566605817324
YEL009C,23.154911195984443
YPL142C,25.689061466391916
YMR303C,31.82848585455001
YLR110C,23.00405195653713
YMR186W,2485.0214789591632
YML028W,26.68346472381601
YPL187W,12.012252127228914
YDR133C,21.98187025159134
YLR058C,50.7158268810541
YLR109W,83.04520403881858
YDL055C,14.273209095945314
YLR198C,14.584108620986372
YJL188C,24.862698726662547
YMR307W,13.448259749082
YLR355C,13.620840220717369
YBR196C,51.337014805277626
YLL039C,97.49661603893132
YER043C,35.64108047847946
YGR279C,37.52943962997829
YLR150W,47.62082990455562
YDR226W,22.37599725410044
YPL240C,334.36978677986264
YGR234W,17.7230262769249
YML123C,16.993147687126704
YLR293C,19.432960637759525
YJR104C,25.596414478253386
YOL109W,18.280131396472413
YPR044C,32.45388107879882
YIL053W,15.155271987278278
YOR309C,17.21918833865605
YGR160W,21.14367992564168
YDR033W,24.390368735859585
YAL005C,31.062894806570874
YKR042W,34.61624212553384
YMR083W,24.759752099138534
YBR011C,158.4923824930543
YGR282C,43.536177562479764
YJL159W,32.68243044583752
YER177W,19.476307635982042
YJL158C,25.996895932509727
YLR056W,18.27928365314494
YIL051C,23.838008367034927
YBR078W,31.850217457302367
YDL137W,18.056911489095448
YDR050C,20.641264842233884
YLR043C,24.283691157301494
YDR077W,768.5468538689099
YGR285C,35.30163962863821
YBL077W,55.13073651363908
YER072W,16.59883228876182
YLR354C,29.148208339666784
YPR035W,32.45605042891758
YDR023W,25.509899599424074
YEL026W,13.039807078461946
YEL033W,26.097848808975375
YPL106C,67.41219337141852
YHR007C,21.674837303507584
YOR331C,30.10743593877613
YGL089C,15.298277680164029
YGL245W,35.16278654779417
YNL119W,23.237346423613342
YIL078W,30.161748201035834
YLR359W,14.204238936231116
YGL055W,19.57690252283835
YBR025C,29.195816866646148
YDR037W,21.820448858034414
YOR007C,43.99274232635264
YJR139C,32.12722080629565
YGR037C,12.000639878335265
YDR002W,26.405807046175866
YGR086C,17.243285321250358
YBR106W,17.760178262336044
YFL045C,19.49501715988933
YCL043C,24.489570427539405
YLR286C,18.76138378528898
YNL190W,21.765331663947745
YDR233C,14.318439200644043
YAL012W,56.07943938179239
YGR184C,38.96337613939641
YGL105W,26.91926058224709
YDR454C,26.355580433005983
YNL010W,36.79083092929395
YGR155W,33.16134687185679
YNL055C,46.540226052275905
YGR228W,16.363271054691594
YLR300W,11.913060025694584
YPR074C,27.679444841431348
YNL135C,44.10573887268982
YNL112W,17.437712513049217
YBR162C,29.315622173261186
YBR121C,23.15634627828344
YMR120C,26.702019751869674
YMR217W,24.69887283081782
YBR136W,31.662440760809844
YHR068W,17.6874456575046
YBR286W,30.140479352155044
YFL031W,18.225435964932405
YKL164C,24.524876082970227
YBL030C,22.383840280639394
YPR149W,140.5818140758651
YMR304C-A,62.774909656906715
YDR381W,15.253452108600316
YGR087C,145.85014699086867
YML106W,12.546924992523728
YHR064C,51.17705868620703
YMR075C-A,58.20206139349646
YBR145W,40.55323046783016
YBR082C,29.992149054952428
YGR209C,51.409110724345545
YJR143C,13.072807954053111
YDR510W,26.536347490471986
YGR069W,15.950863087803478
YHR019C,23.748964579938555
YMR202W,22.16578989769327
YGR175C,21.82397934526665
YBL070C,53.85211283140153
YPR028W,34.20288294484431
YER062C,23.283994895403918
YGL225W,19.957299964113165
YOR020C,55.85161150972698
YER036C,15.0098047014225
YLR259C,174.35890879500644
YER055C,12.763779742427268
YDR345C,16.15982000819814
YML126C,13.538462850516964
YMR072W,30.56379654144065
YGR124W,20.6477687266332
YAL035W,37.73331816076398
YNL220W,14.538215009578227
YML058W,21.485734482458053
YPL238C,14.976299502107885
YDR099W,22.005736544225975
YHR162W,19.429485832979875
YKL172W,21.734810136525244
YBR217W,58.48286760757829
YJR004C,26.416686606668947
YOR198C,28.27638059986764
YOR277C,19.449558340474574
YBR034C,32.36554749696799
YKL117W,27.406158189789547
YDR502C,37.06633698893044
YLR180W,22.210732124436294
YOR232W,14.210915814227908
YML074C,26.71291370936593
YLL018C,45.83876592663694
YMR251W,647.4380983812966
YER110C,20.426124061452256
YMR119W-A,38.27245965773369
YOR169C,27.474718555222786
YJR070C,13.599751685726005
YLR294C,18.886076306704194
YOR247W,19.130725649222626
YDR380W,44.19530756786532
YNL064C,26.100572375395284
YDR174W,19.86248397864592
YGL054C,16.713853614516466
YLR244C,25.59040965908343
YOR230W,38.27612733857832
YLR304C,90.09814280467545
YPR145W,17.523127677440964
YLR074C,25.371006583222442
YGR185C,34.30914775620821
YJR071W,16.33368634041879
YKL009W,17.8744966687557
YML125C,14.994185363172123
YIL118W,27.492683186672554
YDR341C,29.628991696551058
YML078W,53.42149442292091
YGR103W,9.715604020157429
YNL255C,16.95162974976144
YDR304C,30.495102655268518
YGR106C,33.38081036691136
YIL043C,25.275817622253527
YJL167W,34.993755301179114
YJR105W,26.819360365870068
YGL148W,15.156406912445147
YOR153W,31.91174236006074
YGL234W,32.206501198575765
YLR301W,34.93245655479547
YPL093W,23.891775260177702
YDR399W,24.040421458655313
YDL050C,13.65593700257176
YNL002C,15.25195975788403
YLR372W,12.613044862490705
YLR027C,24.02254819017195
YER120W,13.268223333691862
YOR248W,21.87113705902372
YOR168W,26.16052709596532
YGR115C,31.886991312380058
YDR433W,38.13630706394411
YCL064C,24.189899503310166
YPL061W,40.224605255887376
YCR028C-A,22.345825772751017
YOL077C,18.699508666004398
YFL038C,34.015993380111084
YFR044C,51.36208280196922
YLR421C,29.8124804810585
YBR187W,11.95529549597235
YLR217W,51.3493650066329
YKR047W,33.17260639317735
YHR128W,18.285204019956858
YDR071C,22.33926742580918
YDR483W,36.72083372940339
YHL035C,50.425188472463816
YBR041W,16.341474810359017
YLR087C,134.03597912479722
YLR068W,52.1245011156303
YJR077C,16.79593860604846
YGL012W,13.177463366825561
YDL084W,26.458273715695277
YDL182W,10.282790248279925
YLR390W-A,48.297334307428784
YDL062W,24.426378356662383
YGR264C,31.900689460334632
YPL028W,22.54698163464331
YGL202W,47.170296345922075
YNL110C,17.128331882984316
YBL100C,27.08881733742434
YLR009W,11.875550942219697
YKL178C,15.673603313535404
YNL149C,21.03972626455647
YKL192C,19.84548663220098
YDR168W,43.09682383728859
YDL131W,12.749227999709397
YGL029W,20.458403380508262
YNL174W,40.64659843754323
YJL012C,26.992941035331786
YNL175C,13.063528208459811
YBL076C,27.019122101088623
YGR182C,50.32722548749151
YNL143C,29.707709034271073
YKL163W,62.45713001822434
YER011W,70.75114478137391
YOR336W,24.39439337283596
YPL053C,19.518430710262482
YEL040W,17.125821499017984
YPL160W,33.354479298045625
YDL028C,21.1356050255328
YKL030W,18.013631070888124
YLR413W,14.973436950879867
YKL181W,27.545793056995436
YOR185C,37.887433669821576
YIL123W,42.93472924642915
YLR379W,19.197719758562048
YBL088C,48.78917496590258
YCL050C,61.42524318447124
YOR204W,28.295661307924163
YNR069C,26.698007284079516
YCR028C,41.45974057247539
YMR229C,34.148375035935494
YPL154C,57.60179873326553
YPL051W,26.81807200791085
YDL015C,27.913565893362705
YLR041W,34.20364165751091
YGR094W,26.856887485040264
YPR062W,22.304963426203727
YDR353W,20.458772809089407
YER006W,14.898420815200275
YGL204C,31.76951856205959
YHR049W,81.28620899689625
YHL011C,16.458322222043947
YKL054C,36.48449680033156
YDR276C,13.374207049951837
YNL066W,16.19734671293749
YPL125W,24.972807614269755
YJL207C,57.050651033308014
YML056C,21.33096475465619
YEL001C,30.197182762513183
YBR035C,24.971099698323908
YOR099W,32.92073224377923
YOL041C,31.577053254966913
YBR038W,7.879631214358959
YDL016C,32.30167436393003
YDR366C,86.55554432624324
YER183C,39.62540722930953
YLR216C,275.2671646596392
YMR190C,20.232243725248015
YGR105W,35.682183836629115
YKL082C,16.760954509807487
YOR206W,21.478927338133094
YOR184W,22.674930609237464
YDL070W,13.55518857967271
YDR346C,14.934626538425945
YJR014W,19.64129797215878
YLR455W,36.884544117846424
YPL225W,32.372701125514276
YNL266W,30.19040781124644
YNR068C,69.28139541153881
YOL097C,19.524686713396193
YMR079W,22.40039519001151
YBR054W,90.48842742447692
YAR015W,24.137937252232977
YLR040C,16.093709353578912
YBL028C,14.531043643887518
YJL009W,23.124635433018025
YCR016W,41.702834687415475
YNR018W,22.452719591652574
YBL004W,42.67998492447854
YJR016C,22.751065029892256
YDL126C,55.091479370937954
YPR165W,19.90434701530471
YMR031W-A,120.81516000297529
YBL047C,67.74428109230963
YNL208W,52.57133562647429
YML022W,13.359140896191882
YMR135W-A,17.228302719950428
YDR496C,12.301885234855604
YOR253W,39.99725527149335
YMR297W,37.45466655405676
YDR035W,20.71032582618557
YLR346C,48.78180810109386
YDL051W,21.67841611195517
YLR196W,16.516557537927298
YKL086W,2678.1038427751696
YPL211W,17.358236924911935
YBR067C,75.41913230898976
YLR419W,27.393148352746323
YMR295C,20.557173545299467
YOR187W,19.806921181571067
YKR080W,29.566881471415375
YLR066W,23.39829108575491
YKR073C,55.879131948645046
YBR224W,24.224619646815
YOR304C-A,36.06694393557942
YBR215W,26.727916118259916
YJR087W,17.982570225689205
YGR272C,30.769691999613435
YLR229C,22.236089845020135
YAL058W,28.51720514255089
YER057C,84.25459561403457
YDL135C,39.28502460476613
YOR010C,75.85349212168639
YLR269C,70.86871835521022
YDL174C,29.663367243672383
YHR143W,12.014044730275154
YFR053C,36.065057163008355
YKL024C,36.84491952098322
YDR038C,20.989828032529132
YBR159W,23.029577740249245
YDR365C,13.80508364527228
YMR316C-A,327.13481086828796
YBR177C,28.03566889457697
YBR283C,16.230357153545427
YDR114C,56.75133140454181
YNR053C,28.97346792770973
YHR020W,20.0848461799222
YDR321W,20.818486046233875
YNL141W,23.539583440362424
YLR192C,17.817040626078306
YOL034W,20.017624758145967
YAL066W,107.62911443679745
YOR252W,13.10594020148522
YGR114C,43.05182444676253
YPR033C,20.78471304486398
YKL177W,17.982753502513553
YMR251W-A,50.14486432582871
YLR036C,24.100122098162597
YHR190W,34.73438262624345
YHR042W,17.159949334660084
YPL246C,31.717039904344958
YOR239W,17.814276155765636
YAL046C,23.125139300220276
YDL180W,33.45590169285893
YDL095W,24.978618264391812
YDL066W,35.99955088357469
YIR037W,60.423798783771595
YLR153C,49.3325570343598
YDL072C,23.780941988757647
YMR131C,17.112766463178698
YOR046C,17.75210116114107
YDR227W,13.994471007503602
YCR033W,32.57337797719068
YNL264C,25.103620001474024
YMR243C,19.109725837024353
YNL179C,15.097717779076392
YER031C,15.761562387491498
YHR052W,26.92197455835178
YOR021C,12.401772812818942
YGR026W,28.69827996482853
YOR285W,53.1122733622171
YNL303W,22.26907381093936
YHR094C,22.52770555261796
YKR092C,23.80374817941454
YLL048C,30.41092552079098
YML016C,33.01404333331831
YMR235C,19.597417334950087
YDR031W,16.601959896378137
YDR083W,10.171227496031952
YMR074C,37.712210470280745
YGR280C,26.325776067336175
YMR173W,53.69579400466449
YLR449W,13.029062686522261
YDR032C,87.61238937586621
YBR230C,29.621712148413465
YEL007W,37.416035618341766
YCR026C,26.041680351970758
YLR101C,26.309823380142774
YHR095W,112.99528467382407
YNL114C,44.83926837417238
YML062C,39.33109712997897
YPL004C,24.877007040837068
YJR034W,21.016410381528235
YIL094C,12.495091725180082
YKL035W,704.991660882879
YMR246W,21.39327198768213
YBR162W-A,17.192634446607585
YBR140C,26.544408231580046
YKL210W,61.22323710230493
YNL268W,20.22776649328891
YDL144C,15.510025565563685
YML066C,45.38417967009121
YAR002C-A,22.939416237893195
YBR249C,27.232468879698615
YER146W,28.422565492877748
YOR170W,72.0939021882359
YGR025W,34.296927827135505
YAL036C,19.567294817968584
YAL008W,33.82051334336727
YNL308C,19.64820724188369
YJL121C,31.60762654429207
YMR305C,9.453937635288865
YGL133W,36.55403475622924
YOL012C,18.562201487620126
YOR164C,21.010080872617866
YML110C,20.144475313386938
YAL023C,30.441305026499645
YBL024W,15.617678954056146
YGR284C,70.3033623287071
YOL035C,60.33371924761539
YDR216W,36.84836069293993
YKL077W,15.964863765924918
YLR051C,28.80378017391331
YMR086C-A,51.50772892921072
YOR368W,29.54090328334315
YER086W,21.266897583480176
YPL032C,22.649454209655694
YFL010W-A,76.85352881969007
YDR342C,40.412144609494305
YIL008W,20.13792954522368
YLR425W,39.272296958158734
YBL001C,28.75201819380308
YNL134C,27.130748065475174
YFR010W,54.45602950014142
YGR001C,22.537439839316843
YLL014W,26.655057186556803
YER060W-A,28.877070748984636
YDR343C,63.923295551257944
YAL041W,18.276372696328828
YOR015W,52.493069830055084
YNL111C,16.0674594757684
YDL068W,23.531694221705983
YDR165W,34.47058501243918
YLR022C,23.252090832960317
YJL122W,20.743198784592273
YER126C,17.294739748011594
YOR377W,31.762368461798207
YIL039W,19.79516392282476
YDL065C,19.009063584600067
YLR262C,23.34280156994605
YDL125C,26.579963493029563
YJL192C,19.082290563673027
YML004C,29.650257853554848
YDR361C,9.711255100454487
YJL183W,24.089235083761697
YKL099C,16.113792720278568
YKL066W,46.332760464785956
YLR003C,48.37795506728646
YEL055C,39.02821113186091
YKR048C,34.088294774536244
YBR068C,17.520092091312677
YLR221C,26.454279772492352
YOR209C,17.925170255948036
YPR082C,37.88199825610471
YGL010W,41.9247190500131
YMR290C,17.206232241616082
YPR073C,34.45498755566793
YJL097W,16.43048658687632
YNL016W,31.12403308493383
YMR308C,20.939496222573343
YCL058C,19.04432346515073
YCL035C,59.21080482457703
YHL003C,18.031921285805712
YOR146W,40.6439136460098
YER023W,33.22506237578417
YMR052C-A,42.825226572103894
YFL013W-A,85.16416735415116
YHR008C,92.39336081541995
YLR172C,29.067660963628185
YOR360C,20.833067904581565
YBL026W,138.3585028493697
YGR081C,33.48495372299576
YDR063W,315.54055085831027
YPL057C,24.544462387535773
YOR004W,7.2635026771418
YNR051C,27.00212172403961
YDR091C,15.259545138079615
YGR265W,38.47748532334659
YLL040C,23.071872561764444
YER119C-A,19.592444189498867
YCR043C,11.055505692266186
YDR396W,10.530257883224579
YBR164C,23.59846616440217
YOL052C-A,35.162628252105975
YJR069C,8.364306248838451
YDR327W,21.326468201225516
YER056C,28.884926683770793
YGR235C,30.113290076483946
YGR132C,25.434770565980017
YJL120W,70.10804760345964
YOL078W,23.7753123090188
YKL104C,61.76045472813637
YDL158C,44.56321949876966
YGL242C,21.128207880264057
YPL135W,75.12240025745956
YOR027W,2114.9768862287638
YOR095C,34.084835209145126
YOR383C,100.61207636030538
YLR257W,64.29396435831484
YNL061W,15.796850557258074
YDL157C,32.46081644773349
YDL064W,23.494041518291663
YDL096C,28.289073620995868
YKR093W,27.65097444057626
YJR118C,25.091436714307804
YPL040C,28.186600783292036
YER002W,8.654236885647753
YMR226C,53.729417613497084
YNR043W,22.20562509314837
YDR041W,60.7292033674058
YDL201W,27.930594889533054
YGL069C,16.24687379954909
YMR241W,19.09679540417522
YMR099C,39.58803673246595
YPR170C,33.46707484289548
YDR487C,36.50939604648392
YDR416W,13422.583210542785
YDL063C,10.635625365570084
YNR067C,11.714330730193225
YMR188C,30.526269445237542
YPR087W,17.331962569583148
YDL089W,33.04073811969102
YGL026C,92.00897920872767
YAL042W,19.130835434307226
YPR016C,33.17458307742124
YEL046C,16.170071882123512
YLR351C,29.441921151319548
YJR117W,25.64774165291931
YOR375C,42.66329366201777
YGR157W,22.089031242912608
YBL091C,23.246969982446107
YCL030C,16.45888499938452
YPL273W,20.610906630790648
YJL094C,19.634508526773836
YNL259C,24.203912828262805
YHR170W,9.694072035842696
YDL113C,114.43343172517287
YJL075C,42.171435574773135
YFL004W,26.532487667373005
YMR015C,35.722570947625435
YOR128C,38.584979944129095
YML061C,31.629892592646886
YOL081W,46.56323450955568
YCL031C,23.198299691189874
YOR203W,38.595051681003426
YPL146C,32.38454949583088
YCR082W,31.794610577019927
YLR100W,17.41603632024797
YDR513W,67.99822155104441
YPL123C,48.21215703247465
YHR208W,19.69928444323737
YNL258C,20.932325036217698
YPL059W,27.943803760953827
YPL127C,31.323470482927135
YJL030W,15.155894337220086
YBL040C,37.3790453227894
YGR208W,19.547714064352395
YKL085W,21.20035549760893
YBR158W,13.146266567605792
YHR148W,20.924355714592437
YJL010C,19.154651909880222
YBR244W,12.738413817658156
YGL188C,34.880176108884726
YPL012W,28.18120695748188
YEL053C,22.17615815060748
YLR427W,20.117119924292204
YKL063C,19.253620832092235
YER136W,28.43759183037332
YKR043C,18.864576746216823
YHR196W,18.086203987805124
YMR058W,42.112759302226294
YGR215W,17.65437306177625
YPL055C,27.695040156352977
YGR123C,29.67391162447002
YNR050C,29.146151074182267
YGL231C,49.83215357637682
YMR240C,30.622335125051336
YNL014W,53.176472581709
YDR139C,41.13366074878249
YDL226C,17.71645282121169
YMR169C,192.31488495416045
YDL240W,14.623537849556755
YJR144W,16.325679607316463
YGL106W,17.39519103522178
YDL138W,29.869654142320517
YMR280C,153.73378279065216
YOR172W,35.47337400169527
YJL109C,21.2086144417577
YBL068W,7.114455222550362
YDL052C,16.433300026882158
YJL169W,21.863570152060923
YOR078W,28.03769255082401
YOR145C,10.807727408413271
YDL036C,21.778496996549976
YBR116C,416.9911815312087
YJR125C,26.996775983588872
YDL171C,48.56635153570995
YDL148C,14.919552436193975
YPL199C,22.816925826170884
YBR119W,23.837249695393172
YGL168W,29.139098067502115
YDR190C,17.665624104779145
YLR169W,17.43198700739916
YAR075W,23.418530376945654
YIL027C,24.532549409026554
YML059C,41.044322400440585
YEL065W,15.25230061773102
YGL041C,61.19422918632544
YJL179W,15.96632056459822
YOR338W,25.27211693253422
YKR013W,16.020827699000197
YKR001C,40.58642013224028
YGL207W,109.05315497418862
YMR276W,26.892688816416136
YPL226W,34.93124651635846
YGL215W,196.71953803069277
YDR127W,48.38974645322053
YJR044C,21.606764637838193
YER137C,41.874719139408576
YCL054W,19.728702925411834
YLR083C,19.881447626408697
YLR412W,19.555626440109386
YNL247W,35.18066191478679
YBR089W,21.298632919066844
YPL034W,30.905368930039856
YPR183W,20.966384828128522
YJR088C,15.800304750385216
YER091C,59.7955980672697
YAL053W,42.60080336990452
YOL036W,60.99862877522357
YEL005C,55.62043856118062
YBL032W,15.52599117124697
YOR051C,84.38356007113534
YDL026W,62.16347543982422
YNL189W,56.776257836439186
YLR072W,241.29601918793574
YBR017C,89.13306672921202
YLR377C,41.28935234012774
YMR247C,26.563906731783575
YCL001W,50.04284718719313
YMR215W,17.301192473278835
YPL046C,39.231173250846545
YAL064W,225.2245342516325
YPR112C,17.615567172201352
YLL003W,21.17897772261398
YGR251W,14.704611164166085
YGL043W,29.9107508859021
YHR025W,26.148422876305663
YJR082C,13.526392664494924
YPL216W,20.2548540646495
YMR077C,49.428220130947885
YIL074C,40.1020091291491
YLR230W,16.002661048352042
YKR071C,23.384853498819865
YML108W,23.133533325331907
YOR323C,24.172612874695897
YEL014C,77.36511908129594
YLL049W,38.469654219923946
YNL181W,13.905265725594601
YMR002W,18.054530554440003
YGR229C,20.611934096957125
YAL010C,26.79196098507772
YIL029C,23.937496589696806
YLR131C,23.719270285545104
YGR176W,27.57461263229835
YML064C,32.62532076077552
YPR164W,28.45319231162849
YMR318C,21.328252405247337
YLR276C,26.421015472327426
YJL118W,37.34269285688662
YCL059C,24.20599058132514
YHR146W,28.125363968658686
YBR213W,74.42495756674438
YNL085W,35.40426718558751
YNL043C,26.465080821784948
YER003C,26.368255007695748
YNR016C,33.636504931378695
YIL093C,13.92205626669576
YCR053W,27.221658892372997
YGR218W,102.17046475408222
YGR035C,14.083806364716267
YMR306W,25.069382390224742
YER030W,17.762617186777156
YGR139W,44.57002698601081
YIL085C,23.633986366962848
YLR250W,26.504385351963254
YDR034C,34.45272236982726
YNL160W,67.29551984148264
YLR243W,53.46919378895787
YPR143W,9.750413197565546
YER004W,63.89100033540208
YKL083W,24.922781531388697
YKR074W,17.42036510594956
YDR210W,28.543255226435964
YNL242W,31.86070944429906
YLR118C,25.375941373093013
YPR053C,45.46738882159124
YJL117W,23.96233183423188
YNL104C,25.517032770403915
YIL016W,13.038385429010875
YML009C,33.43707955562778
YMR128W,23.777732829085107
YML017W,17.39549665996179
YEL030W,1177.0530071971705
YOL122C,59.125381759587555
YNL239W,53.26480466562771
YPL244C,10.820331016451137
YDL002C,37.90803481409909
YKR065C,28.085996505684804
YAL024C,33.93781469848788
YOL037C,186.64977997176933
YOR062C,29.057664832248655
YMR175W,31.258127012549153
YGR190C,42.6331108686428
YER145C,16.018339932976705
YLR065C,16.082868346886524
YMR162C,17.53752682801163
YER122C,24.03707532985996
YLR432W,24.38738980164507
YER124C,25.74862317207481
YPL043W,13.610426946654234
YLR290C,20.81435426391388
YOL061W,35.58601276248793
YLL009C,11.764052531361191
YOL002C,19.7551819267341
YDR135C,35.087158230607045
YGR211W,29.250736011561997
YML023C,48.918138076393625
YDL220C,34.0123823513688
YDL142C,15.607498329127964
YLR365W,37.22589875948933
YDR070C,75.61941926445688
YOR372C,32.738552345543646
YPR189W,27.1454329763212
YLR017W,10.457092729188398
YNR022C,37.75744719123688
YNL183C,10.808205134267011
YOR135C,23.953560674671625
YML072C,31.41193225964572
YDR040C,17.748271598147245
YOR044W,25.807684159364683
YML007W,30.561905100171067
YPR133C,24.221903838240504
YER156C,14.046060937619648
YNL084C,21.99601614379866
YJR048W,37.253779229046565
YKR081C,21.473167183542248
YOR349W,33.88887177331407
YKL067W,17.085317427853287
YDR339C,33.6023123962558
YMR289W,22.691985719116904
YJL050W,22.951151374044375
YOL143C,22.892852871295933
YKL189W,21.017635930863317
YPL179W,27.04124606669667
YLR031W,50.66173164336819
YKR012C,12.992213080744099
YDR373W,33.2985486903659
YJL151C,19.184324574841387
YDL074C,15.607241495493653
YOL042W,28.894324800364977
YGR204W,38.41804382195234
YCL045C,22.06209162145343
YOR364W,28.776090342886956
YCL011C,22.127989916457675
YPR009W,14.135921511522342
YDR209C,44.096764800389344
YOR283W,18.308699772312405
YKR095W,35.35794425431049
YIL129C,17.61006729629014
YBR111C,25.872871833993685
YMR173W-A,112.49402127665202
YEL013W,35.85259397836763
YDL124W,27.126308591635837
YGL101W,29.00084953968591
YPR146C,50.60251177734144
YLL011W,18.174902882084638
YPR130C,21.91789261975282
YBL056W,23.530739199359797
YPL063W,19.024963828151176
YNL216W,4.23275619149031
YAL004W,54.93132497325831
YKL094W,39.88073295685901
YHR088W,11.524835289746262
YML060W,18.686238250554133
YPR147C,33.804352225074076
YNL307C,20.415735619978015
YHR066W,17.694776915042798
YPL121C,182.57591692467125
YEL064C,64.12329570507957
YGR029W,16.17616809366118
YNL139C,37.92303702922782
YOR108W,22.181427564568555
YLR327C,64.41619419980476
YHR216W,20.681046565389636
YML048W,15.457383400293237
YDL172C,27.888345156331116
YER080W,34.647607201384886
YLR285W,12.09595236317351
YGR137W,92.14722784689525
YPR129W,18.087490671205938
YLR007W,20.107874627773906
YPR014C,37.96679693141918
YPL105C,39.440085109962205
YOR240W,19.282652266852686
YPL144W,63.35955233634085
YLR186W,19.745905328524206
YEL025C,30.003067445453564
YKL084W,20.71277055853393
YAL007C,27.94884876389563
YJL104W,21.93366353828279
YBL049W,23.117966304905448
YJR075W,16.95891591581103
YDL053C,34.13818854822794
YHR108W,22.395167775044573
YER007C-A,18.998346858762925
Q0010,75.72733165832767
YOR345C,105.78273626077794
YNL015W,40.55098533512431
YDR368W,39.54913050090725
YIL100W,15.35084584481365
YKL110C,28.755785780365613
YDR449C,17.95000329624345
YOR102W,31.781393990563316
YGL042C,45.21399280252657
YMR269W,32.38118303282066
YDL094C,44.64024063205014
YPL044C,12.682726140030192
YNR070W,36.32929657169988
YOL050C,41.2608434739879
YOR286W,24.767707154657824
YBR185C,19.25811986749075
YFL032W,26.451076642620844
YIL040W,31.08937183813864
YGR267C,24.58660337418677
YHR183W,31.62204468754643
YNL122C,22.565024050357405
YPL235W,48.32283792444347
YPR004C,17.412355467902263
YMR165C,33.415050412944005
YDL046W,22.493259272025586
YOR294W,12.511125855018214
YFL026W,106.13632060845718
YLR420W,22.348093299945536
